tau_m,tau_s,tau_r,tau_plus,tau_minus,a_plus,a_minus,CFI0,CF01,CFI1,alpha,TH0,TH1,fitnessEff,fitnessFake,fitnessSel
1e-10,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,1.25e-06,0.5,0.7690032053493279,0.5,0.17690722738863732,0.8301718335777343,0.6,0.0,0.0,0.0
1e-10,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0,0.0,0.0
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.00179397,0.0,0.00358495
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5145009285727304,0.5643696648930523,0.6,0.6,0.987059,0.989,0.527374
5.079672264508865e-09,1e-10,6.611961489430004e-09,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.999802,0.9966,0.197071
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.6,0.6,0.9095,0.846,0.476613
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5,0.2692112788986716,0.6,0.6,0.803534,0.8608,0.530281
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5,0.17690722738863732,0.8301718335777343,0.6,0.173495,0.1166,0.198448
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5,0.9265408101800767,0.8301718335777343,0.6,0.200252,0.1208,0.201475
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.141478,0.0936,0.156609
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,1.25e-06,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.6,0.6,0.999605,0.9966,0.520899
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.182858,0.1082,0.165873
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5,0.2692112788986716,0.6,0.6,0.131113,0.0684,0.168954
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.582762009280915,0.9644306967387448,0.6,0.6,0.688724,0.4358,0.393717
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.9992,0.9966,0.530916
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5975939604037741,0.5419783623430029,0.9644306967387448,0.6,0.6,0.9996,0.9966,0.527003
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.1,0.6,0.6,0.0248873,0.0068,0.0657699
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.999201,0.9966,0.530038
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.999201,0.9966,0.530038
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.999201,0.9966,0.530038
1e-10,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0,0.0,0.0
1e-10,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.582762009280915,0.9644306967387448,0.6,0.7825641165168143,0.0,0.0,0.0
8.818519320555915e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.998203,0.9966,0.317985
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,1e-10,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.7929286653323973,0.6,0.6,0.0,0.0,0.0
5.079672264508865e-09,4.646920016605582e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.00657911,0.0068,0.0107819
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5145009285727304,0.17690722738863732,0.8301718335777343,0.6,0.867032,0.7334,0.514927
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.1,0.6,0.6,0.636272,0.516,0.436397
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.5,0.5145009285727304,0.17690722738863732,0.8301718335777343,0.6,1.0,0.9966,0.311073
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.7485795325224178,0.5,0.9265408101800767,0.8301718335777343,0.6,0.0225359,0.0024,0.0326979
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.8150566363607149,0.0264965,0.003,0.0378098
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5,0.2692112788986716,0.6,0.6,0.0723616,0.0222,0.091506
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5,0.9265408101800767,0.8301718335777343,0.6,1.0,0.9966,0.522138
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5145009285727304,0.1,0.6,0.6,0.187761,0.1168,0.171107
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.6,0.6,0.090221,0.031,0.0976349
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.885648305177234,0.6,0.6,0.0133448,0.0028,0.0254768
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.582762009280915,0.8862402908182361,0.6,0.7825641165168143,0.539143,0.2022,0.328362
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.6266765294650802,0.2692112788986716,0.6,0.6,0.71397,0.7324,0.491484
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,1.25e-06,0.5,0.7690032053493279,0.5411419643727376,0.9644306967387448,0.6,0.6,0.982461,0.9944,0.495409
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.4197229240491225,0.6,0.6,1.0,0.9966,0.393414
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.8931859072113782,0.998193,0.9966,0.529661
4.67086678713518e-09,1e-10,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.6,0.6,0.991426,0.9966,0.506092
5.079672264508865e-09,1e-10,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5145009285727304,0.8862402908182361,0.6,0.7825641165168143,0.913493,0.8594,0.4981
1e-10,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.7929286653323973,0.6,0.6,0.0,0.0,0.0
1e-10,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.582762009280915,0.8862402908182361,0.6,0.7825641165168143,0.0,0.0,0.0
1e-10,1.9695047864138134e-09,1e-10,1e-10,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5145009285727304,0.1,0.6,0.6,1.0,0.9966,0.0867533
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5145009285727304,0.1,0.6,0.6,0.992641,0.9932,0.49526
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5,0.7929286653323973,0.6,0.6,0.0,0.0,0.0
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.653573931371417,0.0,0.0,0.0
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,1e-10,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5433705285516339,0.7485795325224178,0.5,0.9265408101800767,0.8301718335777343,0.6,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5,0.2692112788986716,0.6,0.6,0.651397,0.6602,0.490389
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,5.118637895821046e-09,6.56e-06,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.99921,0.9966,0.502205
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.66507741596267,0.5,0.2692112788986716,0.6,0.6,0.691726,0.693,0.505692
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5,0.9341411121555927,0.6,0.6,0.101807,0.0358,0.107841
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.6006429658171206,0.5,0.9644306967387448,0.6,0.6,0.066106,0.0202,0.0778229
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5,0.2692112788986716,0.6,0.6,0.102571,0.0362,0.125109
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0699578,0.0266,0.083169
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.1,0.6,0.6,0.0399968,0.0116,0.0745685
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.7485795325224178,0.5,0.9265408101800767,0.6,0.6,0.0607676,0.0178,0.0780145
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.5,0.6266765294650802,0.2692112788986716,0.6,0.6,0.0653748,0.0202,0.0946361
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5145009285727304,0.1,0.6,0.6,0.0390211,0.0072,0.06763
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.7929286653323973,0.6,0.6,1.0,0.9966,0.524303
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5702955983190391,0.9644306967387448,0.6,0.6,1.0,0.9966,0.532259
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.8437648875127994,0.5220244827120087,0.9644306967387448,0.6,0.6,1.0,0.9966,0.528776
